Tag,Placas,No.Economico,Clase,Tipo de tag,Estatus,Saldo,Modificado por
IMDM20888067..,732YXA    ,13105       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888066..,DG-ML03   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888065..,V11SD     ,13188       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888064..,330YFX    ,12071       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888063..,989YXK    ,13113       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888062..,877YWX    ,13111       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888061..,862YXK    ,13059       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888060..,783YXK    ,13054       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888059..,605YXK    ,13177       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888058..,551YXK    ,13052       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888057..,508YXK    ,13112       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888056..,450YXK    ,13018       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888055..,404YXK    ,13057       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888054..,1910CK    ,10045       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888053..,316YXK    ,13099       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888052..,315YXK    ,13170       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20658183..,Nuevo,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20658182..,861ZMV,14153,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20658181..,E36AHR,16027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20655773..,S39AHK,16124,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20655772..,2B3BU,14178,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20587233..,D78AHY,16148,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20581338..,P17ACD,15012,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20581337..,R90AHK,16079,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20581336..,D78AHY,16148,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20581335..,6D5HA,16137,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20581334..,4D4KA,16139,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579989..,1D3HP,16138,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20579987..,R24AHK,16075,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579986..,864ZAR,13192,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579809..,D62AHY,16147,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579808..,Y94AHX,16145,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579807..,889YXK,13092,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579806..,4D8LD,16141,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579805..,R88AHK,16095,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579804..,T02AHK,16064,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579803..,F51ADB,15144,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579802..,6D2HA,16136,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579080..,972ZMV,14088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579079..,W05AEV,15194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579078..,6D3HA,16135,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579077..,U71AHK,16116,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579076..,R02AHK,16109,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579075..,R26AHK,16108,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579074..,R57AHK,16107,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579073..,T11AHK,16105,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579072..,R12AHK,16104,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579071..,R60AHK,16103,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20579070..,S74AHK,16102,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578259..,R85AHK,16101,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578258..,R68AHK,16094,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578257..,R87AHK,16091,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578256..,R39AHK,16090,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578255..,R46AHK,16089,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578254..,R93AHK,16088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578253..,E25AHR,16087,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578252..,S16AHZ,16085,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578251..,Y45AHK,16084,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578250..,Y73AHK,16083,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578249..,R15AHK,16080,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578248..,R90AHK,16079,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578247..,K26AHR,16078,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578246..,F45ALD,16132,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20578245..,F59ALD,16133,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20578244..,U10AHK,16069,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578243..,U67AHK,16068,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578242..,R96AHK,16065,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578241..,D92AHY,16152,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20578240..,P92AHK,16053,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577557..,P87AHK,16052,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577555..,R29AHK,16051,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577554..,S25AHK,16049,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577553..,N50ACD,15038,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577552..,S80AHK,16047,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577409..,D54AHR,16044,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577408..,K79AHR,16043,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577407..,D32AHR,16042,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577405..,K90AHR,16041,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577305..,F28AHR,16040,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577304..,F82AHR,16039,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20577303..,F60AHR,16038,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576129..,F58AHR,16037,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576128..,K07AHR,16036,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576127..,F42AHR,16035,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576126..,D74AHR,16033,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576125..,R04AHK,16092,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576124..,E17AHR,16031,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576123..,F85AHR,16030,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576122..,D53AHR,16029,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20576121..,F53AHR,16028,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552995..,E36AHR,16027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552983..,K16AHR,16026,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552939..,D44AHR,16025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552932..,F23AHR,16024,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552927..,F65AHR,16023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552923..,E96AHR,16018,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552921..,S06AHK,16008,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552916..,Y10AHK,16006,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552913..,V65AHK,16001,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552902..,2633CL,12156,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552896..,Y91ACD,15135,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552884..,D13AHR,16034,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552876..,S36AHK,16129,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552862..,T14AHK,16128,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552859..,T91AHK,16127,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20552857..,P91ACD,15020,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552856..,L50ACD,15051,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552853..,R44AFH,15219,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552843..,249YXK,13137,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552838..,DG-ML-01,ML01,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20552794..,M62ACD,15015,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552778..,1910CK,10045,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552777..,630ZMV,14111,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552772..,159YXK,13058,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552763..,626ZMV,14114,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552759..,P36ACD,15007,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552735..,L01ADY,14104,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552725..,D23AEX,15215,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552721..,238ZMV,14176,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552719..,N36AFH,15217,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552718..,576YWX,13102,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552716..,L03AHK,16131,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552715..,D52AEX,15212,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552704..,D42AEX,15155,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20552695..,D77AEX,15154,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552686..,V03AEU,15172,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552682..,Z21AEV,15207,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552666..,T41AHK,16130,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552663..,U80AHK,16126,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20552655..,J19AEW,15204,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552653..,J83AEW,15202,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552627..,J88AEW,15203,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552613..,T51AHK,16119,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552556..,Y06AEV,15199,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552547..,V87AEV,15198,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552545..,Y79AEV,15197,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552543..,X79AEV,15196,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552506..,V32AEV,15195,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552471..,W05AEV,15194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552465..,S94AHK,16125,1,CALCOMANIA IMDM ID,Activo,$0.00,
IMDM20552450..,Y22AEV,15192,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552444..,Z81AEU,15191,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552442..,X35AEU,15190,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552441..,Y18AEU,15188,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552435..,X55AEU,15189,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552410..,S81AEU,15167,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552396..,W29AEU,15171,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552386..,R69AEU,15170,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552364..,Y58AEU,15187,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552358..,X08AEU,15186,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552335..,Z15AEU,15185,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552328..,P31AEU,15169,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552312..,N86AEW,15201,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552307..,S48AEU,15166,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552282..,R64AEU,15165,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552277..,X46AEU,15184,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552271..,972ZMV,14088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552240..,T52AHK,16120,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552213..,U31AHK,16117,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552193..,Z10AEU,15181,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552191..,S64AEU,15164,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552126..,U22ADP,15150,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552124..,M40ACD,15027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552104..,W92AEU,15175,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552094..,V20AEU,15174,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552074..,V28AEU,15173,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552058..,R09AEU,15168,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552036..,M72AEU,15163,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552009..,M87AEU,15156,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552004..,L89AEU,15161,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20552002..,M51AEU,15160,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551999..,J85AEU,15159,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551985..,J88AEU,15158,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551973..,M40AEU,15157,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551967..,L92AEU,15162,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551958..,F02ADB,15141,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551935..,S13ACD,15114,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551922..,629YXK,13135,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551918..,2B6BU,14179,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551911..,F52ADB,15145,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551906..,F51ADB,15144,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551896..,U20ADP,15148,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551891..,292ZMV,14173,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551889..,835XBF,10046,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551875..,276ZMV,14117,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551865..,254ZMV,14149,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551843..,2633CL,12156,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551827..,168YXK,13078,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551826..,L01ACD,15008,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551825..,567ZMV,14105,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551822..,309YFX,13175,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551820..,B77ACE,15072,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551813..,V65AHK,16001,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551806..,605YXK,13177,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551791..,U54ACD,15101,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551787..,R53ACD,15067,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551777..,L93ACD,15024,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551773..,L01ACD,15008,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551768..,S43ACD,15070,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551764..,801ZMU,14148,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551751..,R85ACD,15133,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551737..,U39ACD,15132,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551727..,H79AEF,15130,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551720..,S17ACD,15127,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551711..,U18ACD,15126,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551696..,U93ACD,15125,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551691..,E49AEF,15120,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551686..,R18ACD,15118,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551679..,S24ACD,15116,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551669..,T65ACD,15115,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551651..,S58ACD,15112,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551617..,U07ACD,15111,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551614..,U20ACD,15110,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551594..,R43ACD,15109,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551589..,U42ACD,15107,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551584..,S31ACD,15106,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551578..,R68ACD,15104,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551561..,T90ACD,15103,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551550..,923ZMV,14126,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551538..,U87ACD,15097,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551523..,R78ACD,15096,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551521..,S60ACD,15091,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551502..,S67ACD,15090,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551478..,S95ACD,15089,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551474..,S50ACD,15088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551472..,T02ACD,15082,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551470..,S02ACD,15081,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551465..,S16ACD,15079,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551458..,U62ACD,15076,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551452..,U01ACD,15075,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551445..,D70ACE,15073,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551434..,T63ACD,15069,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551433..,R15ACD,15068,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551419..,N47ACD,15065,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551414..,M55ACD,15061,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551410..,M04ACD,15060,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551345..,P88ACD,15059,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551305..,L89ACD,15058,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551304..,N38ACD,15057,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551294..,N73ACD,15056,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551284..,P98ACD,15055,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551271..,P15ACD,15054,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551268..,P75ACD,15053,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551263..,P29ACD,15052,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551257..,L50ACD,15051,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551229..,L33ACD,15050,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551193..,P48ACD,15049,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551187..,Y91ACD,15135,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551130..,P87ACD,15047,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551064..,L59ACD,15046,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551059..,N82ACD,15045,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551052..,P33ACD,15044,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551046..,N71ACD,15043,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551032..,N90ACD,15042,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551023..,P51ACD,15041,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20551011..,L47ACD,15040,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511576..,P64ACD,15039,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511558..,N50ACD,15038,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511555..,M18ACD,15037,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511554..,M29ACD,15036,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511553..,N59ACD,15035,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511552..,N98ACD,15034,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511551..,N94ACD,15033,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511550..,G28ABY,15032,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20511549..,N37ACD,15031,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20473366..,L73ACD,15030,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20438577..,P70ACD,15029,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20438574..,346YFX,12120,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20438573..,N21ACD,15003,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20438572..,L69ACD,15026,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436369..,L58ACD,15025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436368..,G64AUA,15023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436367..,P46ACD,15022,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436366..,P26ACD,15021,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436365..,L78ACD,15019,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436364..,M64ACD,15018,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436363..,M56ACD,15017,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436362..,M94ACD,15016,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436361..,U33ACD,15098,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436360..,N83ACD,15014,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436301..,N15ACD,15013,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436300..,P17ACD,15012,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436299..,M32ACD,15011,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436298..,L96ACD,15010,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436297..,P85ACD,15009,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436296..,M85ACD,15006,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436293..,M62ACD,15015,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436292..,M89ACD,15004,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436291..,P36ACD,15007,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436290..,182ZWF,14193,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436289..,1910CK,10045,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436288..,474ZSD,14187,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436287..,R14ACD,15124,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436286..,V53UZ,13191,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436285..,P57ACD,15048,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436284..,T83ACD,15134,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
